Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Price_class,Price
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36280,mid,36300.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,36740,mid,36700.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,40980,mid,41000.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680,mid,38700.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,28510,low,28500.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,30210,mid,30200.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,24,17,2009,31210,mid,31200.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,18,2009,33340,mid,33300.0
Nissan,350Z,2008,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37280,mid,37300.0
Nissan,350Z,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,41570,mid,41600.0
Nissan,350Z,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,36870,mid,36900.0
Nissan,350Z,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,42570,mid,42600.0
Nissan,350Z,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,37870,mid,37900.0
Nissan,350Z,2009,regular unleaded,306.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,39220,mid,39200.0
Nissan,350Z,2009,regular unleaded,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,23,17,2009,40220,mid,40200.0
Ferrari,360,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,160829,high,160800.0
Ferrari,360,2002,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,140615,high,140600.0
Ferrari,360,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,150694,high,150700.0
Ferrari,360,2002,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,170829,high,170800.0
Ferrari,360,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,165986,high,166000.0
Ferrari,360,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,154090,high,154100.0
Ferrari,360,2003,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,143860,high,143900.0
Ferrari,360,2003,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,176287,high,176300.0
Ferrari,360,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,157767,high,157800.0
Ferrari,360,2004,premium unleaded (required),425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,187124,high,187100.0
Ferrari,360,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,15,10,2774,147332,high,147300.0
Ferrari,360,2004,premium unleaded (required),400.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,169900,high,169900.0
Ferrari,360,2004,premium unleaded (required),400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,15,10,2774,180408,high,180400.0
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,mid,46800.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,mid,48100.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,low,30000.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,mid,41800.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,mid,31300.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,mid,34900.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,mid,33600.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,mid,46600.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,mid,38000.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,mid,37100.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,mid,49400.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,mid,45300.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,mid,39300.0
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,mid,45500.0
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,mid,42000.0
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,mid,38400.0
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,mid,43300.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,mid,41800.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,mid,48100.0
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,mid,43300.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,mid,39300.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,mid,34900.0
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,mid,42000.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,mid,38400.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,mid,45300.0
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,mid,45500.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,low,30000.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,mid,46600.0
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,mid,46800.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,mid,49400.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,mid,37100.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,mid,31300.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,mid,38000.0
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,mid,33600.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,mid,38000.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,mid,38400.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,mid,34900.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,low,30000.0
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,mid,45500.0
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,mid,42000.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,mid,45300.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,mid,33600.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,mid,48100.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,mid,39300.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,mid,46600.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,mid,49400.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,mid,37100.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,mid,41800.0
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,mid,46800.0
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,mid,43300.0
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,mid,31300.0
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,25045,low,25000.0
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,26095,low,26100.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,23795,low,23800.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,19595,low,19600.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,18445,low,18400.0
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,23845,low,23800.0
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,25395,low,25400.0
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,24895,low,24900.0
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,25545,low,25500.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,24295,low,24300.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,19495,low,19500.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,20095,low,20100.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,19995,low,20000.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,21145,low,21100.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,23245,low,23200.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,16945,low,16900.0
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,24345,low,24300.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,20645,low,20600.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,18945,low,18900.0
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,26595,low,26600.0
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,22745,low,22700.0
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,17995,low,18000.0
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,22545,low,22500.0
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,21095,low,21100.0
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,25495,low,25500.0
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,20745,low,20700.0
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,24295,low,24300.0
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,23595,low,23600.0
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,21795,low,21800.0
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,17845,low,17800.0
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,26495,low,26500.0
Mazda,3,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,24745,low,24700.0
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,18895,low,18900.0
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,19595,low,19600.0
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,23245,low,23200.0
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,18545,low,18500.0
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,25795,low,25800.0
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,20045,low,20000.0
Mazda,3,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,25445,low,25400.0
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,24795,low,24800.0
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,28,586,21495,low,21500.0
Mazda,3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,27,586,17845,low,17800.0
Mazda,3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,34,25,586,23145,low,23100.0
Mazda,3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,36,27,586,24195,low,24200.0
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,586,20145,low,20100.0
Mazda,3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,24945,low,24900.0
Mazda,3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,586,23895,low,23900.0
Mazda,3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,27,586,19095,low,19100.0
Mazda,3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,23445,low,23400.0
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,28,586,18895,low,18900.0
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,586,22245,low,22200.0
Mazda,3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,586,22395,low,22400.0
Mazda,3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,27,586,20445,low,20400.0
BMW,4 Series Gran Coupe,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,22,3916,42300,mid,42300.0
BMW,4 Series Gran Coupe,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,34,23,3916,40300,mid,40300.0
BMW,4 Series Gran Coupe,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,32,21,3916,45800,mid,45800.0
BMW,4 Series Gran Coupe,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,20,3916,47800,mid,47800.0
BMW,4 Series Gran Coupe,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,34,22,3916,43650,mid,43600.0
BMW,4 Series Gran Coupe,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,3916,49950,mid,50000.0
BMW,4 Series Gran Coupe,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,20,3916,47950,mid,48000.0
BMW,4 Series Gran Coupe,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,34,23,3916,41650,mid,41600.0
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,32,21,3916,48300,mid,48300.0
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,21,3916,50300,high,50300.0
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,23,3916,43950,mid,44000.0
BMW,4 Series Gran Coupe,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,34,23,3916,41950,mid,42000.0
BMW,4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,29,20,3916,56900,high,56900.0
BMW,4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,32,21,3916,46250,mid,46200.0
BMW,4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Convertible,33,21,3916,50750,high,50800.0
BMW,4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Coupe,33,22,3916,42750,mid,42800.0
BMW,4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,34,23,3916,48750,mid,48800.0
BMW,4 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,30,20,3916,48250,mid,48200.0
BMW,4 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,35,23,3916,40750,mid,40800.0
